,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
689,6/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040293999999999996,0.043,40.0,PERCH RIVER,New York
693,6/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038294,0.049,45.0,PERCH RIVER,New York
697,6/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027587999999999998,0.03,28.0,PERCH RIVER,New York
701,6/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021143000000000002,0.024,22.0,PERCH RIVER,New York
705,6/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028176,0.043,40.0,PERCH RIVER,New York
709,6/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.052059,0.061,71.0,PERCH RIVER,New York
713,6/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.048357,0.055,51.0,PERCH RIVER,New York
717,6/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0345,0.040999999999999995,38.0,PERCH RIVER,New York
721,6/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022308,0.04,37.0,PERCH RIVER,New York
725,6/1/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040929,0.044000000000000004,41.0,PERCH RIVER,New York
729,5/31/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022529,0.03,28.0,PERCH RIVER,New York
733,5/30/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026764999999999997,0.037000000000000005,34.0,PERCH RIVER,New York
737,5/29/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0345,0.036000000000000004,33.0,PERCH RIVER,New York
741,5/28/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023118,0.027000000000000003,25.0,PERCH RIVER,New York
745,5/27/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040764999999999996,0.051,47.0,PERCH RIVER,New York
749,5/26/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037143,0.05,46.0,PERCH RIVER,New York
753,5/25/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027058999999999996,0.042,39.0,PERCH RIVER,New York
757,5/24/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041529,0.044000000000000004,41.0,PERCH RIVER,New York
761,5/23/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.045429000000000004,0.051,47.0,PERCH RIVER,New York
765,5/22/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035765,0.051,47.0,PERCH RIVER,New York
769,5/21/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043118000000000004,0.055999999999999994,54.0,PERCH RIVER,New York
773,5/20/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035571,0.042,39.0,PERCH RIVER,New York
777,5/19/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032824,0.044000000000000004,41.0,PERCH RIVER,New York
781,5/18/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039882,0.043,40.0,PERCH RIVER,New York
785,5/17/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039143,0.042,39.0,PERCH RIVER,New York
789,5/16/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023235,0.033,31.0,PERCH RIVER,New York
793,5/15/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026235,0.033,31.0,PERCH RIVER,New York
797,5/14/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.047356999999999996,0.051,47.0,PERCH RIVER,New York
801,5/13/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036118,0.039,36.0,PERCH RIVER,New York
805,5/12/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029470999999999997,0.035,32.0,PERCH RIVER,New York
809,5/11/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022071,0.023,21.0,PERCH RIVER,New York
813,5/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036000000000000004,0.040999999999999995,38.0,PERCH RIVER,New York
817,5/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033706,0.037000000000000005,34.0,PERCH RIVER,New York
821,5/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030786,0.033,31.0,PERCH RIVER,New York
825,5/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033941000000000006,0.040999999999999995,38.0,PERCH RIVER,New York
829,5/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033529,0.038,35.0,PERCH RIVER,New York
833,5/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031214,0.035,32.0,PERCH RIVER,New York
837,5/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031412,0.032,30.0,PERCH RIVER,New York
841,5/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0385,0.043,40.0,PERCH RIVER,New York
843,4/30/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036588,0.040999999999999995,38.0,PERCH RIVER,New York
844,5/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041765,0.052000000000000005,48.0,PERCH RIVER,New York
857,4/29/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046643000000000004,0.047,44.0,PERCH RIVER,New York
864,4/28/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042529000000000004,0.045,42.0,PERCH RIVER,New York
867,4/27/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033882,0.043,40.0,PERCH RIVER,New York
870,4/26/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039429,0.040999999999999995,38.0,PERCH RIVER,New York
873,4/25/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044588,0.047,44.0,PERCH RIVER,New York
877,4/24/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039118,0.045,42.0,PERCH RIVER,New York
881,4/23/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043643,0.046,43.0,PERCH RIVER,New York
885,4/22/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042941,0.047,44.0,PERCH RIVER,New York
889,4/21/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035412,0.040999999999999995,38.0,PERCH RIVER,New York
893,4/20/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037643,0.043,40.0,PERCH RIVER,New York
897,4/19/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037412,0.045,42.0,PERCH RIVER,New York
901,4/18/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.047235,0.05,46.0,PERCH RIVER,New York
909,4/16/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037000000000000005,0.038,35.0,PERCH RIVER,New York
913,4/15/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038647,0.043,40.0,PERCH RIVER,New York
917,4/14/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043929,0.045,42.0,PERCH RIVER,New York
921,4/13/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037706,0.040999999999999995,38.0,PERCH RIVER,New York
928,4/12/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046412,0.048,44.0,PERCH RIVER,New York
931,4/11/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040570999999999996,0.043,40.0,PERCH RIVER,New York
934,4/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033764999999999996,0.035,32.0,PERCH RIVER,New York
937,4/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035588,0.039,36.0,PERCH RIVER,New York
941,4/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035786,0.038,35.0,PERCH RIVER,New York
945,4/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043588,0.046,43.0,PERCH RIVER,New York
949,4/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036059,0.037000000000000005,34.0,PERCH RIVER,New York
953,4/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027571,0.032,30.0,PERCH RIVER,New York
957,4/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030470999999999998,0.034,31.0,PERCH RIVER,New York
961,4/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032588,0.037000000000000005,34.0,PERCH RIVER,New York
963,4/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038214,0.04,37.0,PERCH RIVER,New York
964,4/1/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039412,0.045,42.0,PERCH RIVER,New York
973,3/31/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039353,0.045,42.0,PERCH RIVER,New York
977,3/30/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032786,0.037000000000000005,34.0,PERCH RIVER,New York
981,3/29/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037235000000000004,0.038,35.0,PERCH RIVER,New York
985,3/27/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0265,0.03,28.0,PERCH RIVER,New York
986,3/26/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034706,0.043,40.0,PERCH RIVER,New York
987,3/25/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033235,0.037000000000000005,34.0,PERCH RIVER,New York
988,3/28/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037529,0.04,37.0,PERCH RIVER,New York
1001,3/24/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033070999999999996,0.038,35.0,PERCH RIVER,New York
1005,3/23/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032059,0.038,35.0,PERCH RIVER,New York
1009,3/22/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037471,0.039,36.0,PERCH RIVER,New York
1013,3/21/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037643,0.04,37.0,PERCH RIVER,New York
1017,3/20/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031764999999999995,0.035,32.0,PERCH RIVER,New York
1021,3/19/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031471,0.034,31.0,PERCH RIVER,New York
1025,3/18/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0405,0.044000000000000004,41.0,PERCH RIVER,New York
1029,3/17/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035941,0.04,37.0,PERCH RIVER,New York
1033,3/16/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039118,0.042,39.0,PERCH RIVER,New York
1037,3/15/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038643000000000004,0.040999999999999995,38.0,PERCH RIVER,New York
1041,3/14/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035470999999999996,0.039,36.0,PERCH RIVER,New York
1045,3/13/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036588,0.038,35.0,PERCH RIVER,New York
1049,3/12/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031786,0.034,31.0,PERCH RIVER,New York
1053,3/11/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031941000000000004,0.035,32.0,PERCH RIVER,New York
1057,3/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034118,0.040999999999999995,38.0,PERCH RIVER,New York
1061,3/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.049286,0.052000000000000005,48.0,PERCH RIVER,New York
1065,3/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041824,0.044000000000000004,41.0,PERCH RIVER,New York
1069,3/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038941,0.040999999999999995,38.0,PERCH RIVER,New York
1073,3/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037786,0.04,37.0,PERCH RIVER,New York
1077,3/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033941000000000006,0.038,35.0,PERCH RIVER,New York
1081,3/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034706,0.036000000000000004,33.0,PERCH RIVER,New York
1085,3/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034429,0.036000000000000004,33.0,PERCH RIVER,New York
1089,3/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040235,0.043,40.0,PERCH RIVER,New York
1093,3/1/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038429000000000005,0.04,37.0,PERCH RIVER,New York
1097,2/29/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031070999999999998,0.033,31.0,PERCH RIVER,New York
1101,2/28/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038176,0.040999999999999995,38.0,PERCH RIVER,New York
1105,2/27/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039471,0.040999999999999995,38.0,PERCH RIVER,New York
1109,2/26/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032786,0.036000000000000004,33.0,PERCH RIVER,New York
1113,2/25/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041059,0.044000000000000004,41.0,PERCH RIVER,New York
1117,2/24/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035,0.044000000000000004,41.0,PERCH RIVER,New York
1121,2/23/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.047786,0.05,46.0,PERCH RIVER,New York
1125,2/22/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036176,0.038,35.0,PERCH RIVER,New York
1129,2/21/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041059,0.043,40.0,PERCH RIVER,New York
1133,2/20/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035786,0.039,36.0,PERCH RIVER,New York
1137,2/19/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038471,0.039,36.0,PERCH RIVER,New York
1141,2/18/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037176,0.039,36.0,PERCH RIVER,New York
1145,2/17/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035643,0.037000000000000005,34.0,PERCH RIVER,New York
1149,2/16/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036294,0.039,36.0,PERCH RIVER,New York
1153,2/15/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038471,0.040999999999999995,38.0,PERCH RIVER,New York
1157,2/14/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031643,0.035,32.0,PERCH RIVER,New York
1161,2/13/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032706,0.034,31.0,PERCH RIVER,New York
1165,2/12/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038941,0.042,39.0,PERCH RIVER,New York
1169,2/11/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034714,0.038,35.0,PERCH RIVER,New York
1173,2/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027118,0.033,31.0,PERCH RIVER,New York
1177,2/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036824,0.039,36.0,PERCH RIVER,New York
1181,2/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032857,0.038,35.0,PERCH RIVER,New York
1185,2/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034294,0.036000000000000004,33.0,PERCH RIVER,New York
1189,2/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026470999999999998,0.031,29.0,PERCH RIVER,New York
1193,2/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031214,0.032,30.0,PERCH RIVER,New York
1197,2/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029647000000000003,0.033,31.0,PERCH RIVER,New York
1201,2/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029941000000000002,0.036000000000000004,33.0,PERCH RIVER,New York
1205,2/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025071,0.028999999999999998,27.0,PERCH RIVER,New York
1208,2/1/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030929,0.037000000000000005,34.0,PERCH RIVER,New York
1209,1/31/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020941,0.027000000000000003,25.0,PERCH RIVER,New York
1219,1/30/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031286,0.034,31.0,PERCH RIVER,New York
1222,1/29/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032,0.037000000000000005,34.0,PERCH RIVER,New York
1225,1/28/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036059,0.037000000000000005,34.0,PERCH RIVER,New York
1229,1/27/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024214,0.028999999999999998,27.0,PERCH RIVER,New York
1233,1/26/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018706,0.022000000000000002,20.0,PERCH RIVER,New York
1237,1/25/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030529,0.037000000000000005,34.0,PERCH RIVER,New York
1245,1/23/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031058999999999996,0.037000000000000005,34.0,PERCH RIVER,New York
1249,1/22/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036765,0.038,35.0,PERCH RIVER,New York
1253,1/21/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037000000000000005,0.04,37.0,PERCH RIVER,New York
1257,1/20/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032882,0.039,36.0,PERCH RIVER,New York
1261,1/19/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035882,0.037000000000000005,34.0,PERCH RIVER,New York
1265,1/18/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032929,0.036000000000000004,33.0,PERCH RIVER,New York
1269,1/17/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028765,0.035,32.0,PERCH RIVER,New York
1273,1/16/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031176,0.037000000000000005,34.0,PERCH RIVER,New York
1277,1/15/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020643,0.025,23.0,PERCH RIVER,New York
1284,1/14/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016765000000000002,0.019,18.0,PERCH RIVER,New York
1287,1/13/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022941,0.027000000000000003,25.0,PERCH RIVER,New York
1290,1/12/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031286,0.032,30.0,PERCH RIVER,New York
1293,1/11/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024294,0.031,29.0,PERCH RIVER,New York
1297,1/10/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028176,0.028999999999999998,27.0,PERCH RIVER,New York
1301,1/9/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031429,0.032,30.0,PERCH RIVER,New York
1305,1/8/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030529,0.033,31.0,PERCH RIVER,New York
1309,1/7/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032941000000000005,0.036000000000000004,33.0,PERCH RIVER,New York
1313,1/6/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031856999999999996,0.034,31.0,PERCH RIVER,New York
1317,1/5/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028058999999999997,0.033,31.0,PERCH RIVER,New York
1321,1/4/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023765,0.025,23.0,PERCH RIVER,New York
1325,1/3/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021357,0.026000000000000002,24.0,PERCH RIVER,New York
1327,1/2/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033294,0.035,32.0,PERCH RIVER,New York
1328,1/1/2020,45,2,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032286,0.035,32.0,PERCH RIVER,New York
1338,11/29/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022000000000000002,0.03,28.0,Rockland County,New York
1342,11/28/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024353,0.028999999999999998,27.0,Rockland County,New York
1346,11/27/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022588,0.026000000000000002,24.0,Rockland County,New York
1350,11/26/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021588,0.027000000000000003,25.0,Rockland County,New York
1354,11/25/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012588,0.025,23.0,Rockland County,New York
1358,11/24/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022882,0.03,28.0,Rockland County,New York
1362,11/23/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027764999999999998,0.03,28.0,Rockland County,New York
1366,11/22/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021462000000000002,0.024,22.0,Rockland County,New York
1370,11/21/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027587999999999998,0.033,31.0,Rockland County,New York
1374,11/20/2020,87,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022118000000000002,0.027000000000000003,25.0,Rockland County,New York
