,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
7711,2020-03-14,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.279167,0.4,0.0,IS 52,New York
7715,2020-03-13,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.5,0.0,IS 52,New York
7719,2020-03-12,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6625,1.7,1.0,IS 52,New York
7723,2020-03-11,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.554167,1.1,1.0,IS 52,New York
7727,2020-03-10,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.666667,1.4,1.0,IS 52,New York
7731,2020-03-09,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.990909,2.6,3.0,IS 52,New York
7735,2020-03-08,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.654167,0.9,0.0,IS 52,New York
7739,2020-03-07,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.508333,1.3,1.0,IS 52,New York
7743,2020-03-06,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.333333,0.8,0.0,IS 52,New York
7747,2020-03-05,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.541667,1.2,1.0,IS 52,New York
7751,2020-03-04,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.320833,0.8,0.0,IS 52,New York
7755,2020-03-03,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.545455,1.3,1.0,IS 52,New York
7759,2020-03-02,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.816667,1.2,1.0,IS 52,New York
7764,2020-02-29,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4125,0.7,0.0,IS 52,New York
7766,2020-03-01,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.55,1.1,1.0,IS 52,New York
7771,2020-02-28,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.529167,0.8,0.0,IS 52,New York
7775,2020-02-27,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.24166700000000002,0.4,0.0,IS 52,New York
7779,2020-02-26,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.24285700000000002,0.4,0.0,IS 52,New York
7783,2020-02-25,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.891667,2.6,3.0,IS 52,New York
7787,2020-02-24,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.833333,4.8,6.0,IS 52,New York
7791,2020-02-23,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.595833,3.6,4.0,IS 52,New York
7795,2020-02-22,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.241667,1.8,1.0,IS 52,New York
7799,2020-02-21,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.658333,1.2,1.0,IS 52,New York
7803,2020-02-20,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.468182,0.9,0.0,IS 52,New York
7807,2020-02-19,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.404167,0.6,0.0,IS 52,New York
7811,2020-02-18,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.479167,1.0,1.0,IS 52,New York
7815,2020-02-17,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.966667,2.2,3.0,IS 52,New York
7819,2020-02-16,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.966667,1.8,1.0,IS 52,New York
7823,2020-02-15,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.854167,1.5,1.0,IS 52,New York
7827,2020-02-14,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.727273,1.6,1.0,IS 52,New York
7831,2020-02-13,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.45,1.1,1.0,IS 52,New York
7835,2020-02-12,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.529167,1.3,1.0,IS 52,New York
7839,2020-02-11,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5375,0.8,0.0,IS 52,New York
7843,2020-02-10,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5625,1.0,1.0,IS 52,New York
7847,2020-02-09,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.466667,1.5,1.0,IS 52,New York
7851,2020-02-08,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.44166700000000003,0.8,0.0,IS 52,New York
7855,2020-02-07,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.6,0.0,IS 52,New York
7859,2020-02-06,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.291667,0.9,0.0,IS 52,New York
7863,2020-02-05,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.609524,1.8,1.0,IS 52,New York
7867,2020-02-04,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.970833,2.3,3.0,IS 52,New York
7872,2020-02-02,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.37083299999999997,0.5,0.0,IS 52,New York
7874,2020-02-03,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.879167,2.5,3.0,IS 52,New York
7882,2020-02-01,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6125,1.2,1.0,IS 52,New York
7885,2020-01-31,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.770833,1.5,1.0,IS 52,New York
7888,2020-01-30,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.758333,1.8,1.0,IS 52,New York
7891,2020-01-29,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.522727,1.7,1.0,IS 52,New York
7895,2020-01-28,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.416667,0.9,0.0,IS 52,New York
7899,2020-01-27,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.904167,1.9,1.0,IS 52,New York
7903,2020-01-26,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.45,0.9,0.0,IS 52,New York
7907,2020-01-25,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.5,0.0,IS 52,New York
7911,2020-01-24,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,2.191667,5.8,7.0,IS 52,New York
7915,2020-01-23,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,2.386364,3.6,4.0,IS 52,New York
7919,2020-01-22,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.620833,3.8,4.0,IS 52,New York
7923,2020-01-21,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.983333,1.9,1.0,IS 52,New York
7927,2020-01-20,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.7125,1.7,1.0,IS 52,New York
7931,2020-01-19,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3875,0.7,0.0,IS 52,New York
7935,2020-01-18,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.616667,1.6,1.0,IS 52,New York
7939,2020-01-17,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.541667,1.1,1.0,IS 52,New York
7943,2020-01-16,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.420833,0.8,0.0,IS 52,New York
7947,2020-01-15,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6190479999999999,2.0,3.0,IS 52,New York
7951,2020-01-14,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.516667,0.9,0.0,IS 52,New York
7955,2020-01-13,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4125,0.8,0.0,IS 52,New York
7959,2020-01-12,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.4,0.0,IS 52,New York
7963,2020-01-11,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.845833,2.6,3.0,IS 52,New York
7967,2020-01-10,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.820833,1.7,1.0,IS 52,New York
7971,2020-01-09,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.84,2.2,3.0,IS 52,New York
7975,2020-01-08,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.7125,1.7,1.0,IS 52,New York
7979,2020-01-07,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.158333,2.6,3.0,IS 52,New York
7980,2020-01-06,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.920833,1.7,1.0,IS 52,New York
7982,2020-01-05,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.345833,0.6,0.0,IS 52,New York
7996,2020-01-04,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6875,1.2,1.0,IS 52,New York
7998,2020-01-03,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.05,1.4,1.0,IS 52,New York
8000,2020-01-02,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.380952,3.2,4.0,IS 52,New York
8002,2020-01-01,5,110,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.304167,0.4,0.0,IS 52,New York
8007,2020-12-31,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.190909,0.7,0.0,DUNKIRK,New York
8011,2020-12-30,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.44166700000000003,1.6,1.0,DUNKIRK,New York
8015,2020-12-29,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.7,0.0,DUNKIRK,New York
8019,2020-12-28,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.345833,0.8,0.0,DUNKIRK,New York
8023,2020-12-27,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.995833,2.5,3.0,DUNKIRK,New York
8027,2020-12-26,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.4,0.0,DUNKIRK,New York
8031,2020-12-25,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.175,0.4,0.0,DUNKIRK,New York
8035,2020-12-24,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.21818200000000001,0.5,0.0,DUNKIRK,New York
8039,2020-12-23,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4875,1.7,1.0,DUNKIRK,New York
8046,2020-12-22,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,1.6,1.0,DUNKIRK,New York
8049,2020-12-21,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.5,0.0,DUNKIRK,New York
8052,2020-12-20,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,0.9,0.0,DUNKIRK,New York
8055,2020-12-19,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.929167,2.7,3.0,DUNKIRK,New York
8059,2020-12-18,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,DUNKIRK,New York
8063,2020-12-17,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,DUNKIRK,New York
8067,2020-12-16,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.136364,0.2,0.0,DUNKIRK,New York
8071,2020-12-15,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.4,0.0,DUNKIRK,New York
8075,2020-12-14,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,DUNKIRK,New York
8079,2020-12-13,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.2,0.0,DUNKIRK,New York
8083,2020-12-12,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.516667,1.7,1.0,DUNKIRK,New York
8087,2020-12-11,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.166667,3.0,4.0,DUNKIRK,New York
8091,2020-12-10,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25,1.1,1.0,DUNKIRK,New York
8095,2020-12-09,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.2,0.0,DUNKIRK,New York
8099,2020-12-08,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.508333,1.4,1.0,DUNKIRK,New York
8103,2020-12-07,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.583333,1.7,1.0,DUNKIRK,New York
8107,2020-12-06,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.516667,1.7,1.0,DUNKIRK,New York
8111,2020-12-05,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.30833299999999997,1.3,1.0,DUNKIRK,New York
8115,2020-12-04,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.666667,1.3,1.0,DUNKIRK,New York
8119,2020-12-03,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.39523800000000003,1.3,1.0,DUNKIRK,New York
8123,2020-12-02,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.6,0.0,DUNKIRK,New York
8127,2020-12-01,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17916700000000002,0.7,0.0,DUNKIRK,New York
8133,2020-11-29,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,0.7,0.0,DUNKIRK,New York
8137,2020-11-28,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19583299999999998,1.1,1.0,DUNKIRK,New York
8141,2020-11-27,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.029167000000000002,0.1,0.0,DUNKIRK,New York
8145,2020-11-26,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0875,0.1,0.0,DUNKIRK,New York
8149,2020-11-25,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.340909,0.6,0.0,DUNKIRK,New York
8154,2020-11-23,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.6,0.0,DUNKIRK,New York
8156,2020-11-24,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.7,0.0,DUNKIRK,New York
8161,2020-11-22,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0875,0.2,0.0,DUNKIRK,New York
8165,2020-11-21,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.7,0.0,DUNKIRK,New York
8169,2020-11-20,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.37083299999999997,0.5,0.0,DUNKIRK,New York
8173,2020-11-19,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.420833,0.9,0.0,DUNKIRK,New York
8177,2020-11-18,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.219048,0.5,0.0,DUNKIRK,New York
8181,2020-11-17,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.6,0.0,DUNKIRK,New York
8185,2020-11-16,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,DUNKIRK,New York
8189,2020-11-15,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,1.1,1.0,DUNKIRK,New York
8193,2020-11-14,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.8,0.0,DUNKIRK,New York
8197,2020-11-13,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.375,2.1,3.0,DUNKIRK,New York
8201,2020-11-12,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.025,0.3,0.0,DUNKIRK,New York
8205,2020-11-11,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.07083300000000001,0.6,0.0,DUNKIRK,New York
8209,2020-11-10,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.429167,0.7,0.0,DUNKIRK,New York
8213,2020-11-09,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.608333,1.7,1.0,DUNKIRK,New York
8217,2020-11-08,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.695833,1.1,1.0,DUNKIRK,New York
8221,2020-11-07,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6875,1.3,1.0,DUNKIRK,New York
8225,2020-11-06,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.566667,0.9,0.0,DUNKIRK,New York
8229,2020-11-05,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.629167,1.3,1.0,DUNKIRK,New York
8233,2020-11-04,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.728571,1.2,1.0,DUNKIRK,New York
8237,2020-11-03,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.5,0.0,DUNKIRK,New York
8241,2020-11-02,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.3,0.0,DUNKIRK,New York
8245,2020-11-01,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.270833,0.9,0.0,DUNKIRK,New York
8249,2020-10-31,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.8,0.0,DUNKIRK,New York
8253,2020-10-30,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.1,0.0,DUNKIRK,New York
8257,2020-10-29,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,DUNKIRK,New York
8261,2020-10-28,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.022727,0.2,0.0,DUNKIRK,New York
8266,2020-10-26,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.2,0.0,DUNKIRK,New York
8268,2020-10-27,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,DUNKIRK,New York
8273,2020-10-25,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.025,0.3,0.0,DUNKIRK,New York
8277,2020-10-24,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.7,0.0,DUNKIRK,New York
8281,2020-10-23,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.8,0.0,DUNKIRK,New York
8285,2020-10-22,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8289,2020-10-21,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,DUNKIRK,New York
8293,2020-10-20,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,DUNKIRK,New York
8297,2020-10-19,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.3,0.0,DUNKIRK,New York
8304,2020-10-18,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.358333,0.7,0.0,DUNKIRK,New York
8307,2020-10-17,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.5,0.0,DUNKIRK,New York
8310,2020-10-16,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.045455,0.2,0.0,DUNKIRK,New York
8313,2020-10-15,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.5,0.0,DUNKIRK,New York
8317,2020-10-14,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.9,0.0,DUNKIRK,New York
8321,2020-10-13,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.058333,0.4,0.0,DUNKIRK,New York
8325,2020-10-12,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.2,0.0,DUNKIRK,New York
8329,2020-10-11,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8333,2020-10-10,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,1.0,1.0,DUNKIRK,New York
8337,2020-10-09,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.6,0.0,DUNKIRK,New York
8341,2020-10-08,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.072727,0.4,0.0,DUNKIRK,New York
8345,2020-10-07,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.4,0.0,DUNKIRK,New York
8349,2020-10-06,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1375,0.4,0.0,DUNKIRK,New York
8353,2020-10-05,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.2,0.0,DUNKIRK,New York
8357,2020-10-04,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.07083300000000001,0.3,0.0,DUNKIRK,New York
8361,2020-10-03,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.8,0.0,DUNKIRK,New York
8366,2020-10-02,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.019048,0.4,0.0,DUNKIRK,New York
8368,2020-10-01,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.2,0.0,DUNKIRK,New York
8373,2020-09-30,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8377,2020-09-29,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.2,0.0,DUNKIRK,New York
8381,2020-09-28,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.13333299999999998,0.7,0.0,DUNKIRK,New York
8385,2020-09-27,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.3,0.0,DUNKIRK,New York
8389,2020-09-26,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.15,0.4,0.0,DUNKIRK,New York
8393,2020-09-25,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.3,0.0,DUNKIRK,New York
8397,2020-09-24,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.4,0.0,DUNKIRK,New York
8401,2020-09-23,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.338095,1.5,1.0,DUNKIRK,New York
8405,2020-09-22,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.3,0.0,DUNKIRK,New York
8409,2020-09-21,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.07083300000000001,0.2,0.0,DUNKIRK,New York
8413,2020-09-20,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8417,2020-09-19,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.1,0.0,DUNKIRK,New York
8421,2020-09-18,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0375,0.2,0.0,DUNKIRK,New York
8425,2020-09-17,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.045455,0.2,0.0,DUNKIRK,New York
8429,2020-09-16,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.475,1.0,1.0,DUNKIRK,New York
8433,2020-09-15,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.029167000000000002,0.5,0.0,DUNKIRK,New York
8437,2020-09-14,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.175,0.8,0.0,DUNKIRK,New York
8441,2020-09-13,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.029167000000000002,0.5,0.0,DUNKIRK,New York
8445,2020-09-12,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8449,2020-09-11,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8453,2020-09-10,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.22380999999999998,1.6,1.0,DUNKIRK,New York
8457,2020-09-09,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,DUNKIRK,New York
8461,2020-09-08,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.2,0.0,DUNKIRK,New York
8465,2020-09-07,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.4,0.0,DUNKIRK,New York
8469,2020-09-06,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0375,0.3,0.0,DUNKIRK,New York
8473,2020-09-05,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.4,0.0,DUNKIRK,New York
8477,2020-09-04,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.4,0.0,DUNKIRK,New York
8482,2020-09-02,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8484,2020-09-03,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05,0.2,0.0,DUNKIRK,New York
8489,2020-09-01,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8493,2020-08-31,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,DUNKIRK,New York
8497,2020-08-30,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.0125,0.0,0.0,DUNKIRK,New York
8501,2020-08-29,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.033333,0.0,0.0,DUNKIRK,New York
8505,2020-08-28,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.090909,0.3,0.0,DUNKIRK,New York
8509,2020-08-27,13,6,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.020833,0.0,0.0,DUNKIRK,New York
