,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
397,11/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.908333,22.6,21,QUEENS COLLEGE 2,New York
399,11/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.6625,29.4,27,QUEENS COLLEGE 2,New York
400,11/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.075,25.9,24,QUEENS COLLEGE 2,New York
402,11/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.6375,20.3,19,QUEENS COLLEGE 2,New York
404,11/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.525,24.6,23,QUEENS COLLEGE 2,New York
406,11/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.1,36.9,34,QUEENS COLLEGE 2,New York
408,11/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,40.641667,76.2,74,QUEENS COLLEGE 2,New York
410,11/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,33.708333,58.0,55,QUEENS COLLEGE 2,New York
412,11/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,33.8,54.2,51,QUEENS COLLEGE 2,New York
414,11/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,27.278947,37.2,35,QUEENS COLLEGE 2,New York
416,11/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.304167,30.2,28,QUEENS COLLEGE 2,New York
418,11/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.0375,30.6,28,QUEENS COLLEGE 2,New York
420,11/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.708333,19.4,18,QUEENS COLLEGE 2,New York
422,11/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.283333,13.4,12,QUEENS COLLEGE 2,New York
424,11/1/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.7125,20.4,19,QUEENS COLLEGE 2,New York
426,10/31/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.854167000000002,29.4,27,QUEENS COLLEGE 2,New York
428,10/30/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.5875,20.5,19,QUEENS COLLEGE 2,New York
430,10/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.416667,18.2,17,QUEENS COLLEGE 2,New York
432,10/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.155,21.0,20,QUEENS COLLEGE 2,New York
434,10/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.733333,23.7,22,QUEENS COLLEGE 2,New York
436,10/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.7125,18.0,17,QUEENS COLLEGE 2,New York
438,10/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.054167,11.3,10,QUEENS COLLEGE 2,New York
440,10/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.016667,11.3,10,QUEENS COLLEGE 2,New York
442,10/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.295833,28.6,26,QUEENS COLLEGE 2,New York
444,10/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.979167,39.1,37,QUEENS COLLEGE 2,New York
446,10/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.221053,22.6,21,QUEENS COLLEGE 2,New York
448,10/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.616667000000001,26.1,25,QUEENS COLLEGE 2,New York
450,10/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.783332999999999,30.8,28,QUEENS COLLEGE 2,New York
451,10/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.320833,24.7,23,QUEENS COLLEGE 2,New York
453,10/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.833333,35.9,33,QUEENS COLLEGE 2,New York
456,10/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.808333,22.1,21,QUEENS COLLEGE 2,New York
458,10/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.495454999999998,37.1,35,QUEENS COLLEGE 2,New York
460,10/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.291667,36.1,34,QUEENS COLLEGE 2,New York
462,10/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.1,12.0,11,QUEENS COLLEGE 2,New York
464,10/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.825,6.6,6,QUEENS COLLEGE 2,New York
466,10/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.066667,15.0,14,QUEENS COLLEGE 2,New York
468,10/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.025,8.6,8,QUEENS COLLEGE 2,New York
470,10/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.854167,28.3,26,QUEENS COLLEGE 2,New York
472,10/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.683333,14.3,13,QUEENS COLLEGE 2,New York
474,10/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.016667,17.4,16,QUEENS COLLEGE 2,New York
476,10/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.975,29.5,27,QUEENS COLLEGE 2,New York
478,10/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.3375,22.0,21,QUEENS COLLEGE 2,New York
480,10/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.483333,17.1,16,QUEENS COLLEGE 2,New York
482,10/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.329167,20.1,19,QUEENS COLLEGE 2,New York
487,10/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.081818,22.5,21,QUEENS COLLEGE 2,New York
490,9/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.341667,11.5,10,QUEENS COLLEGE 2,New York
492,9/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.727272999999999,11.4,10,QUEENS COLLEGE 2,New York
494,9/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.220833,7.5,7,QUEENS COLLEGE 2,New York
497,9/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.67,38.1,36,QUEENS COLLEGE 2,New York
499,9/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.916667,26.2,25,QUEENS COLLEGE 2,New York
500,9/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,31.4375,48.9,45,QUEENS COLLEGE 2,New York
502,9/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.758332999999999,40.7,38,QUEENS COLLEGE 2,New York
504,9/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.875,26.8,25,QUEENS COLLEGE 2,New York
506,9/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.970833,31.7,29,QUEENS COLLEGE 2,New York
508,9/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9708330000000003,14.7,13,QUEENS COLLEGE 2,New York
510,9/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.3833330000000004,6.9,6,QUEENS COLLEGE 2,New York
512,9/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.891667,19.1,18,QUEENS COLLEGE 2,New York
514,9/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.308333,23.1,22,QUEENS COLLEGE 2,New York
516,9/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.270833,30.4,28,QUEENS COLLEGE 2,New York
518,9/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.808333,25.2,24,QUEENS COLLEGE 2,New York
522,9/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.545833,10.3,9,QUEENS COLLEGE 2,New York
524,9/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.029167,10.0,9,QUEENS COLLEGE 2,New York
526,9/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.042105,14.5,13,QUEENS COLLEGE 2,New York
528,9/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.920833,14.2,13,QUEENS COLLEGE 2,New York
530,9/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.9125,23.2,22,QUEENS COLLEGE 2,New York
532,9/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.608333,22.5,21,QUEENS COLLEGE 2,New York
534,9/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.995833,20.5,19,QUEENS COLLEGE 2,New York
536,9/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.795833,15.8,14,QUEENS COLLEGE 2,New York
538,9/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.375,10.9,9,QUEENS COLLEGE 2,New York
540,9/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.541667,21.0,20,QUEENS COLLEGE 2,New York
542,9/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.3,14.4,13,QUEENS COLLEGE 2,New York
544,9/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.158333,17.5,16,QUEENS COLLEGE 2,New York
546,9/1/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.175,17.6,16,QUEENS COLLEGE 2,New York
548,8/31/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.883333,14.0,13,QUEENS COLLEGE 2,New York
550,8/30/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.029167,11.6,10,QUEENS COLLEGE 2,New York
551,8/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.079167,17.5,16,QUEENS COLLEGE 2,New York
553,8/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.208333,24.5,23,QUEENS COLLEGE 2,New York
556,8/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.141667000000002,23.0,22,QUEENS COLLEGE 2,New York
558,8/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.716667,16.1,15,QUEENS COLLEGE 2,New York
560,8/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.275,23.7,22,QUEENS COLLEGE 2,New York
562,8/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.747368,20.1,19,QUEENS COLLEGE 2,New York
564,8/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.691667,20.5,19,QUEENS COLLEGE 2,New York
566,8/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.8625,15.9,14,QUEENS COLLEGE 2,New York
568,8/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.654167,19.9,18,QUEENS COLLEGE 2,New York
570,8/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.53,17.4,16,QUEENS COLLEGE 2,New York
572,8/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.858333,21.8,20,QUEENS COLLEGE 2,New York
574,8/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.045832999999998,29.3,27,QUEENS COLLEGE 2,New York
576,8/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.675,23.1,22,QUEENS COLLEGE 2,New York
578,8/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.308333,3.2,3,QUEENS COLLEGE 2,New York
580,8/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.841667,10.0,9,QUEENS COLLEGE 2,New York
582,8/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.704167,18.5,17,QUEENS COLLEGE 2,New York
584,8/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.420833,30.0,28,QUEENS COLLEGE 2,New York
586,8/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.679167000000001,27.3,25,QUEENS COLLEGE 2,New York
588,8/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.244444,16.9,15,QUEENS COLLEGE 2,New York
590,8/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.25,22.9,21,QUEENS COLLEGE 2,New York
592,8/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.370833,14.3,13,QUEENS COLLEGE 2,New York
594,8/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.0125,17.0,16,QUEENS COLLEGE 2,New York
596,8/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.2875,24.5,23,QUEENS COLLEGE 2,New York
598,8/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.118182,37.8,35,QUEENS COLLEGE 2,New York
600,8/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.770833,17.0,16,QUEENS COLLEGE 2,New York
602,8/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.9625,13.4,12,QUEENS COLLEGE 2,New York
604,8/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.566667,13.9,12,QUEENS COLLEGE 2,New York
607,8/1/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.804167,28.1,26,QUEENS COLLEGE 2,New York
609,8/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.675,6.2,6,QUEENS COLLEGE 2,New York
610,7/31/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.631817999999999,27.2,25,QUEENS COLLEGE 2,New York
612,7/30/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.245833,30.6,28,QUEENS COLLEGE 2,New York
614,7/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.445833,25.4,24,QUEENS COLLEGE 2,New York
616,7/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.058333,20.6,19,QUEENS COLLEGE 2,New York
618,7/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.126316000000001,22.2,21,QUEENS COLLEGE 2,New York
620,7/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.55,16.1,15,QUEENS COLLEGE 2,New York
622,7/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.9375,26.6,25,QUEENS COLLEGE 2,New York
624,7/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.804167,23.2,22,QUEENS COLLEGE 2,New York
626,7/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.927778,14.6,13,QUEENS COLLEGE 2,New York
628,7/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.616667,18.9,17,QUEENS COLLEGE 2,New York
630,7/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.095652000000001,23.1,22,QUEENS COLLEGE 2,New York
632,7/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.208333,20.3,19,QUEENS COLLEGE 2,New York
634,7/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.133333,16.4,15,QUEENS COLLEGE 2,New York
636,7/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.729167,29.7,27,QUEENS COLLEGE 2,New York
638,7/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.942105000000001,16.8,15,QUEENS COLLEGE 2,New York
640,7/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.3041669999999996,5.1,5,QUEENS COLLEGE 2,New York
642,7/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.475,10.5,9,QUEENS COLLEGE 2,New York
644,7/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.491667,12.7,11,QUEENS COLLEGE 2,New York
646,7/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.079167,17.0,16,QUEENS COLLEGE 2,New York
648,7/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.475,7.7,7,QUEENS COLLEGE 2,New York
650,7/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.766667,14.1,13,QUEENS COLLEGE 2,New York
652,7/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.170833,7.4,7,QUEENS COLLEGE 2,New York
654,7/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.928571,15.2,14,QUEENS COLLEGE 2,New York
656,7/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.575,12.3,11,QUEENS COLLEGE 2,New York
658,7/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.75,6.2,6,QUEENS COLLEGE 2,New York
660,7/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.1375,32.2,30,QUEENS COLLEGE 2,New York
661,7/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.075,29.3,27,QUEENS COLLEGE 2,New York
663,7/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.3958330000000005,10.1,9,QUEENS COLLEGE 2,New York
666,7/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.5125,22.8,21,QUEENS COLLEGE 2,New York
669,7/1/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.9625,13.3,12,QUEENS COLLEGE 2,New York
671,7/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.3625,27.8,25,QUEENS COLLEGE 2,New York
672,6/30/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.426316,22.2,21,QUEENS COLLEGE 2,New York
674,6/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.391667,22.9,21,QUEENS COLLEGE 2,New York
676,6/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.920833,25.2,24,QUEENS COLLEGE 2,New York
679,6/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.620833,29.6,27,QUEENS COLLEGE 2,New York
681,6/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.683332999999998,32.4,30,QUEENS COLLEGE 2,New York
682,6/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.875,24.5,23,QUEENS COLLEGE 2,New York
684,6/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.029167,16.9,15,QUEENS COLLEGE 2,New York
686,6/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.345,19.6,18,QUEENS COLLEGE 2,New York
688,6/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.775,21.8,20,QUEENS COLLEGE 2,New York
690,6/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.266667,22.8,21,QUEENS COLLEGE 2,New York
692,6/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.1875,29.3,27,QUEENS COLLEGE 2,New York
694,6/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.391667,23.1,22,QUEENS COLLEGE 2,New York
696,6/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4625,9.6,8,QUEENS COLLEGE 2,New York
698,6/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.025,11.2,10,QUEENS COLLEGE 2,New York
700,6/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.194737,18.1,17,QUEENS COLLEGE 2,New York
702,6/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.116667,14.3,13,QUEENS COLLEGE 2,New York
704,6/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.1,8.5,8,QUEENS COLLEGE 2,New York
706,6/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.875,3.9,3,QUEENS COLLEGE 2,New York
708,6/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.775,23.6,22,QUEENS COLLEGE 2,New York
710,6/11/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.845833,22.5,21,QUEENS COLLEGE 2,New York
712,6/10/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.895833,23.2,22,QUEENS COLLEGE 2,New York
714,6/9/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.566667000000002,32.6,30,QUEENS COLLEGE 2,New York
716,6/8/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.433333,23.7,22,QUEENS COLLEGE 2,New York
718,6/7/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.8333330000000005,18.6,17,QUEENS COLLEGE 2,New York
720,6/6/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.783333,24.0,23,QUEENS COLLEGE 2,New York
722,6/5/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.979167,19.0,18,QUEENS COLLEGE 2,New York
724,6/4/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.170832999999998,35.8,33,QUEENS COLLEGE 2,New York
726,6/3/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.625,18.6,17,QUEENS COLLEGE 2,New York
728,6/2/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.763157999999997,36.0,34,QUEENS COLLEGE 2,New York
730,6/1/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.8375,28.1,26,QUEENS COLLEGE 2,New York
732,5/31/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.354167,4.2,4,QUEENS COLLEGE 2,New York
735,5/29/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.504167,16.4,15,QUEENS COLLEGE 2,New York
737,5/30/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2625,20.6,19,QUEENS COLLEGE 2,New York
738,5/28/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.195833,17.4,16,QUEENS COLLEGE 2,New York
740,5/27/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.547619000000001,14.7,13,QUEENS COLLEGE 2,New York
742,5/26/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.279167,14.9,13,QUEENS COLLEGE 2,New York
744,5/25/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.425,28.9,26,QUEENS COLLEGE 2,New York
746,5/24/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.0958330000000003,7.0,7,QUEENS COLLEGE 2,New York
748,5/23/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.554167,11.8,10,QUEENS COLLEGE 2,New York
750,5/22/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.158333,29.5,27,QUEENS COLLEGE 2,New York
752,5/21/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.645833,28.0,26,QUEENS COLLEGE 2,New York
754,5/20/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7947370000000005,9.7,8,QUEENS COLLEGE 2,New York
756,5/19/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.743478,7.3,7,QUEENS COLLEGE 2,New York
758,5/18/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.545833,8.1,8,QUEENS COLLEGE 2,New York
760,5/17/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9041669999999997,5.6,5,QUEENS COLLEGE 2,New York
762,5/16/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.683333,18.0,17,QUEENS COLLEGE 2,New York
764,5/15/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.433332999999998,30.9,28,QUEENS COLLEGE 2,New York
766,5/14/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.885714,43.0,41,QUEENS COLLEGE 2,New York
768,5/13/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.029167,45.8,42,QUEENS COLLEGE 2,New York
770,5/12/2020,81,124,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7916669999999995,9.2,8,QUEENS COLLEGE 2,New York
