,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
784,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-10,Percent relative humidity,None,24,100.0,Y,76.166667,85.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
785,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-09,Percent relative humidity,None,24,100.0,Y,50.625,65.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
786,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-08,Percent relative humidity,None,24,100.0,Y,68.208333,90.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
787,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-07,Percent relative humidity,None,24,100.0,Y,65.958333,90.0,22,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
788,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-06,Percent relative humidity,None,24,100.0,Y,74.25,92.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
789,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-04,Percent relative humidity,None,24,100.0,Y,92.583333,94.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
790,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-03,Percent relative humidity,None,24,100.0,Y,89.875,93.0,8,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
791,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-02,Percent relative humidity,None,24,100.0,Y,69.791667,88.0,6,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
792,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-01,Percent relative humidity,None,24,100.0,Y,61.625,72.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
793,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-05,Percent relative humidity,None,24,100.0,Y,62.75,83.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
794,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-11-30,Percent relative humidity,None,1,4.0,N,61.0,61.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
795,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-11-28,Percent relative humidity,None,24,100.0,Y,66.208333,84.0,2,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
796,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-11-27,Percent relative humidity,None,24,100.0,Y,75.958333,83.0,5,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
